StockCode,YearMonth,Quantity,Revenue,Month,Year,Quantity_lag1,Quantity_lag2,Quantity_rolling3
21499,2010-10-01,875,351.5,10,2010,1025.0,475.0,833.3333333333334
21499,2010-11-01,900,344.0,11,2010,875.0,1025.0,791.6666666666666
21499,2010-12-01,475,179.5,12,2010,900.0,875.0,933.3333333333334
21499,2011-01-01,375,157.5,1,2011,475.0,900.0,750.0
21499,2011-02-01,350,147.0,2,2011,375.0,475.0,583.3333333333334
21499,2011-03-01,725,272.5,3,2011,350.0,375.0,400.0
21499,2011-04-01,325,136.5,4,2011,725.0,350.0,483.3333333333333
21499,2011-05-01,602,236.84,5,2011,325.0,725.0,466.6666666666667
21499,2011-06-01,750,315.0,6,2011,602.0,325.0,550.6666666666666
21499,2011-07-01,650,273.0,7,2011,750.0,602.0,559.0
21499,2011-08-01,525,212.5,8,2011,650.0,750.0,667.3333333333334
21499,2011-09-01,800,328.5,9,2011,525.0,650.0,641.6666666666666
21499,2011-10-01,400,168.0,10,2011,800.0,525.0,658.3333333333334
21499,2011-11-01,625,258.0,11,2011,400.0,800.0,575.0
21499,2011-12-01,100,42.0,12,2011,625.0,400.0,608.3333333333334
21500,2010-03-01,775,325.5,3,2010,1050.0,500.0,791.6666666666666
21500,2010-04-01,1125,448.5,4,2010,775.0,1050.0,775.0
21500,2010-05-01,575,239.5,5,2010,1125.0,775.0,983.3333333333334
21500,2010-06-01,775,317.5,6,2010,575.0,1125.0,825.0
21500,2010-07-01,825,324.5,7,2010,775.0,575.0,825.0
21500,2010-08-01,475,193.5,8,2010,825.0,775.0,725.0
21500,2010-09-01,975,393.5,9,2010,475.0,825.0,691.6666666666666
21500,2010-10-01,1000,404.0,10,2010,975.0,475.0,758.3333333333334
21500,2010-11-01,700,270.0,11,2010,1000.0,975.0,816.6666666666666
21500,2010-12-01,250,99.0,12,2010,700.0,1000.0,891.6666666666666
21500,2011-01-01,450,189.0,1,2011,250.0,700.0,650.0
21500,2011-02-01,350,147.0,2,2011,450.0,250.0,466.6666666666667
21500,2011-03-01,950,365.0,3,2011,350.0,450.0,350.0
21500,2011-04-01,275,115.5,4,2011,950.0,350.0,583.3333333333334
21500,2011-05-01,500,194.0,5,2011,275.0,950.0,525.0
21500,2011-06-01,475,199.5,6,2011,500.0,275.0,575.0
21500,2011-07-01,500,210.0,7,2011,475.0,500.0,416.6666666666667
21500,2011-08-01,650,267.0,8,2011,500.0,475.0,491.6666666666667
21500,2011-09-01,725,304.5,9,2011,650.0,500.0,541.6666666666666
21500,2011-10-01,450,186.0,10,2011,725.0,650.0,625.0
21500,2011-11-01,650,264.0,11,2011,450.0,725.0,608.3333333333334
21500,2011-12-01,125,52.5,12,2011,650.0,450.0,608.3333333333334
21503,2010-03-01,100,42.0,3,2010,75.0,200.0,100.0
21503,2010-04-01,100,42.0,4,2010,100.0,75.0,125.0
21503,2010-06-01,175,73.5,6,2010,100.0,100.0,91.66666666666667
21503,2010-07-01,100,42.0,7,2010,175.0,100.0,125.0
21503,2010-08-01,75,31.5,8,2010,100.0,175.0,125.0
21503,2010-09-01,100,42.0,9,2010,75.0,100.0,116.66666666666667
21503,2010-10-01,125,52.5,10,2010,100.0,75.0,91.66666666666667
21503,2010-12-01,25,10.5,12,2010,125.0,100.0,100.0
21503,2011-01-01,125,52.5,1,2011,25.0,125.0,83.33333333333333
21503,2011-02-01,50,21.0,2,2011,125.0,25.0,91.66666666666667
21503,2011-05-01,50,21.0,5,2011,50.0,125.0,66.66666666666667
21503,2011-06-01,25,10.5,6,2011,50.0,50.0,75.0
21503,2011-07-01,300,110.0,7,2011,25.0,50.0,41.666666666666664
21503,2011-08-01,25,10.5,8,2011,300.0,25.0,125.0
21503,2011-09-01,50,21.0,9,2011,25.0,300.0,116.66666666666667
21503,2011-10-01,25,10.5,10,2011,50.0,25.0,125.0
21503,2011-11-01,50,21.0,11,2011,25.0,50.0,33.333333333333336
21504,2010-03-01,184,77.41999999999999,3,2010,152.0,206.0,157.0
21504,2010-04-01,208,87.92999999999999,4,2010,184.0,152.0,180.66666666666666
21504,2010-05-01,252,100.08000000000001,5,2010,208.0,184.0,181.33333333333334
21504,2010-06-01,219,88.95,6,2010,252.0,208.0,214.66666666666666
21504,2010-07-01,432,167.03999999999996,7,2010,219.0,252.0,226.33333333333334
21504,2010-08-01,159,68.07000000000001,8,2010,432.0,219.0,301.0
21504,2010-09-01,303,114.87,9,2010,159.0,432.0,270.0
21504,2010-10-01,568,222.56999999999996,10,2010,303.0,159.0,298.0
21504,2010-11-01,214,94.18000000000002,11,2010,568.0,303.0,343.3333333333333
21504,2010-12-01,98,42.019999999999996,12,2010,214.0,568.0,361.6666666666667
21504,2011-01-01,135,57.93,1,2011,98.0,214.0,293.3333333333333
21504,2011-02-01,36,15.120000000000001,2,2011,135.0,98.0,149.0
21504,2011-03-01,240,95.76000000000002,3,2011,36.0,135.0,89.66666666666667
21504,2011-04-01,50,21.82,4,2011,240.0,36.0,137.0
21504,2011-05-01,110,42.699999999999996,5,2011,50.0,240.0,108.66666666666667
21504,2011-06-01,206,87.34,6,2011,110.0,50.0,133.33333333333334
21504,2011-07-01,123,52.89,7,2011,206.0,110.0,122.0
21504,2011-08-01,144,56.16,8,2011,123.0,206.0,146.33333333333334
21504,2011-09-01,228,91.44000000000003,9,2011,144.0,123.0,157.66666666666666
21504,2011-10-01,323,130.09,10,2011,228.0,144.0,165.0
21504,2011-11-01,126,55.379999999999995,11,2011,323.0,228.0,231.66666666666666
21504,2011-12-01,72,30.240000000000002,12,2011,126.0,323.0,225.66666666666666
21506,2010-03-01,504,240.84,3,2010,413.0,347.0,322.0
21506,2010-04-01,329,135.29,4,2010,504.0,413.0,421.3333333333333
21506,2010-05-01,442,182.60999999999993,5,2010,329.0,504.0,415.3333333333333
21506,2010-06-01,873,340.29,6,2010,442.0,329.0,425.0
21506,2010-07-01,458,188.9,7,2010,873.0,442.0,548.0
21506,2010-08-01,761,295.8500000000001,8,2010,458.0,873.0,591.0
21506,2010-09-01,375,154.46999999999997,9,2010,761.0,458.0,697.3333333333334
21506,2010-10-01,786,306.78000000000003,10,2010,375.0,761.0,531.3333333333334
21506,2010-11-01,414,176.45999999999998,11,2010,786.0,375.0,640.6666666666666
21506,2010-12-01,416,171.25,12,2010,414.0,786.0,525.0
21506,2011-01-01,203,89.87000000000002,1,2011,416.0,414.0,538.6666666666666
21506,2011-02-01,246,105.78000000000002,2,2011,203.0,416.0,344.3333333333333
21506,2011-03-01,510,261.06,3,2011,246.0,203.0,288.3333333333333
21506,2011-04-01,502,197.66,4,2011,510.0,246.0,319.6666666666667
21506,2011-05-01,365,146.70999999999998,5,2011,502.0,510.0,419.3333333333333
21506,2011-06-01,238,104.06,6,2011,365.0,502.0,459.0
21506,2011-07-01,238,104.06,7,2011,238.0,365.0,368.3333333333333
21506,2011-08-01,215,94.81,8,2011,238.0,238.0,280.3333333333333
21506,2011-09-01,360,156.11999999999998,9,2011,215.0,238.0,230.33333333333334
21506,2011-10-01,820,317.24,10,2011,360.0,215.0,271.0
21506,2011-11-01,430,189.62,11,2011,820.0,360.0,465.0
21506,2011-12-01,367,142.60999999999999,12,2011,430.0,820.0,536.6666666666666
21507,2010-03-01,532,254.46999999999997,3,2010,412.0,499.0,396.6666666666667
21507,2010-04-01,462,186.68,4,2010,532.0,412.0,481.0
21507,2010-05-01,373,157.08999999999997,5,2010,462.0,532.0,468.6666666666667
21507,2010-06-01,594,236.21999999999997,6,2010,373.0,462.0,455.6666666666667
21507,2010-07-01,313,127.14000000000003,7,2010,594.0,373.0,476.3333333333333
21507,2010-08-01,365,146.80999999999997,8,2010,313.0,594.0,426.6666666666667
21507,2010-09-01,235,97.39,9,2010,365.0,313.0,424.0
21507,2010-10-01,446,180.97999999999996,10,2010,235.0,365.0,304.3333333333333
21507,2010-11-01,393,164.60999999999999,11,2010,446.0,235.0,348.6666666666667
21507,2010-12-01,203,82.78999999999998,12,2010,393.0,446.0,358.0
21507,2011-01-01,375,150.10999999999999,1,2011,203.0,393.0,347.3333333333333
21507,2011-02-01,246,101.46000000000001,2,2011,375.0,203.0,323.6666666666667
21507,2011-03-01,346,166.32,3,2011,246.0,375.0,274.6666666666667
21507,2011-04-01,174,75.54000000000002,4,2011,346.0,246.0,322.3333333333333
21507,2011-05-01,211,90.67000000000002,5,2011,174.0,346.0,255.33333333333334
21507,2011-06-01,316,130.04000000000002,6,2011,211.0,174.0,243.66666666666666
21507,2011-07-01,181,81.35000000000001,7,2011,316.0,211.0,233.66666666666666
21507,2011-08-01,162,70.49999999999999,8,2011,181.0,316.0,236.0
21507,2011-09-01,201,88.11,9,2011,162.0,181.0,219.66666666666666
21507,2011-10-01,307,131.81,10,2011,201.0,162.0,181.33333333333334
21507,2011-11-01,470,194.5,11,2011,307.0,201.0,223.33333333333334
21507,2011-12-01,104,46.96,12,2011,470.0,307.0,326.0
21508,2010-03-01,370,181.92,3,2010,404.0,269.0,294.0
21508,2010-04-01,385,161.52999999999994,4,2010,370.0,404.0,347.6666666666667
21508,2010-05-01,377,155.73999999999995,5,2010,385.0,370.0,386.3333333333333
21508,2010-06-01,388,160.35999999999999,6,2010,377.0,385.0,377.3333333333333
21508,2010-07-01,496,193.48000000000002,7,2010,388.0,377.0,383.3333333333333
21508,2010-08-01,376,147.39999999999995,8,2010,496.0,388.0,420.3333333333333
21508,2010-09-01,391,154.26999999999998,9,2010,376.0,496.0,420.0
21508,2010-10-01,243,100.47000000000003,10,2010,391.0,376.0,421.0
21508,2010-11-01,330,136.85999999999999,11,2010,243.0,391.0,336.6666666666667
21508,2010-12-01,118,52.42000000000001,12,2010,330.0,243.0,321.3333333333333
21508,2011-01-01,194,87.30000000000003,1,2011,118.0,330.0,230.33333333333334
21508,2011-02-01,186,76.26,2,2011,194.0,118.0,214.0
21508,2011-03-01,286,115.58,3,2011,186.0,194.0,166.0
21508,2011-04-01,183,78.09,4,2011,286.0,186.0,222.0
21508,2011-05-01,248,103.12000000000002,5,2011,183.0,286.0,218.33333333333334
21508,2011-06-01,259,107.33000000000001,6,2011,248.0,183.0,239.0
21508,2011-07-01,164,72.16000000000001,7,2011,259.0,248.0,230.0
21508,2011-08-01,277,108.11000000000003,8,2011,164.0,259.0,223.66666666666666
21508,2011-09-01,111,47.85,9,2011,277.0,164.0,233.33333333333334
21508,2011-10-01,185,79.75,10,2011,111.0,277.0,184.0
21508,2011-11-01,203,85.44999999999999,11,2011,185.0,111.0,191.0
21508,2011-12-01,52,23.479999999999997,12,2011,203.0,185.0,166.33333333333334
21509,2010-03-01,390,161.33999999999997,3,2010,375.0,329.0,300.6666666666667
21509,2010-04-01,498,203.09999999999997,4,2010,390.0,375.0,364.6666666666667
21509,2010-05-01,425,176.33,5,2010,498.0,390.0,421.0
21509,2010-06-01,449,177.76999999999998,6,2010,425.0,498.0,437.6666666666667
21509,2010-07-01,629,247.60999999999996,7,2010,449.0,425.0,457.3333333333333
21509,2010-08-01,340,138.04000000000002,8,2010,629.0,449.0,501.0
21509,2010-09-01,531,207.03,9,2010,340.0,629.0,472.6666666666667
21509,2010-10-01,352,143.08,10,2010,531.0,340.0,500.0
21509,2010-11-01,415,174.42999999999998,11,2010,352.0,531.0,407.6666666666667
21509,2010-12-01,153,66.68999999999998,12,2010,415.0,352.0,432.6666666666667
21509,2011-01-01,191,80.49,1,2011,153.0,415.0,306.6666666666667
21509,2011-02-01,453,180.98999999999998,2,2011,191.0,153.0,253.0
21509,2011-03-01,448,197.54999999999998,3,2011,453.0,191.0,265.6666666666667
21509,2011-04-01,150,65.46000000000001,4,2011,448.0,453.0,364.0
21509,2011-05-01,314,131.66,5,2011,150.0,448.0,350.3333333333333
21509,2011-06-01,404,160.0,6,2011,314.0,150.0,304.0
21509,2011-07-01,273,118.35000000000002,7,2011,404.0,314.0,289.3333333333333
21509,2011-08-01,300,121.68,8,2011,273.0,404.0,330.3333333333333
21509,2011-09-01,369,154.34999999999997,9,2011,300.0,273.0,325.6666666666667
21509,2011-10-01,295,122.44999999999999,10,2011,369.0,300.0,314.0
21509,2011-11-01,300,131.51999999999998,11,2011,295.0,369.0,321.3333333333333
21509,2011-12-01,91,41.089999999999996,12,2011,300.0,295.0,321.3333333333333
21518,2010-03-01,63,26.31,3,2010,64.0,122.0,84.0
21518,2010-04-01,76,33.64,4,2010,63.0,64.0,83.0
21518,2010-05-01,60,25.2,5,2010,76.0,63.0,67.66666666666667
21518,2010-06-01,64,28.599999999999998,6,2010,60.0,76.0,66.33333333333333
21518,2010-07-01,99,42.87,7,2010,64.0,60.0,66.66666666666667
21518,2010-08-01,60,25.2,8,2010,99.0,64.0,74.33333333333333
21518,2010-09-01,48,20.16,9,2010,60.0,99.0,74.33333333333333
21518,2010-10-01,36,15.120000000000001,10,2010,48.0,60.0,69.0
21518,2010-11-01,31,13.02,11,2010,36.0,48.0,48.0
21518,2010-12-01,46,20.26,12,2010,31.0,36.0,38.333333333333336
21518,2011-01-01,123,51.870000000000005,1,2011,46.0,31.0,37.666666666666664
21518,2011-02-01,24,10.08,2,2011,123.0,46.0,66.66666666666667
21518,2011-03-01,36,15.120000000000001,3,2011,24.0,123.0,64.33333333333333
21518,2011-04-01,86,32.62,4,2011,36.0,24.0,61.0
21518,2011-05-01,1,0.83,5,2011,86.0,36.0,48.666666666666664
21518,2011-07-01,2,1.66,7,2011,1.0,86.0,41.0
21519,2010-03-01,442,250.80999999999997,3,2010,265.0,334.0,245.66666666666666
21519,2010-04-01,282,115.98000000000003,4,2010,442.0,265.0,347.0
21519,2010-05-01,330,136.42999999999998,5,2010,282.0,442.0,329.6666666666667
21519,2010-06-01,254,117.85999999999999,6,2010,330.0,282.0,351.3333333333333
21519,2010-07-01,614,244.33999999999997,7,2010,254.0,330.0,288.6666666666667
21519,2010-08-01,246,101.58,8,2010,614.0,254.0,399.3333333333333
21519,2010-09-01,505,203.88,9,2010,246.0,614.0,371.3333333333333
21519,2010-10-01,381,159.56999999999996,10,2010,505.0,246.0,455.0
21519,2010-11-01,266,112.58000000000001,11,2010,381.0,505.0,377.3333333333333
21519,2010-12-01,140,62.239999999999995,12,2010,266.0,381.0,384.0
21519,2011-01-01,272,112.89,1,2011,140.0,266.0,262.3333333333333
21519,2011-02-01,233,95.59,2,2011,272.0,140.0,226.0
21519,2011-03-01,270,111.54000000000002,3,2011,233.0,272.0,215.0
21519,2011-04-01,341,140.95000000000002,4,2011,270.0,233.0,258.3333333333333
21519,2011-05-01,291,123.45000000000002,5,2011,341.0,270.0,281.3333333333333
21519,2011-06-01,265,116.63000000000001,6,2011,291.0,341.0,300.6666666666667
21519,2011-07-01,192,85.56000000000003,7,2011,265.0,291.0,299.0
21519,2011-08-01,399,165.09000000000003,8,2011,192.0,265.0,249.33333333333334
21519,2011-09-01,290,118.30000000000001,9,2011,399.0,192.0,285.3333333333333
21519,2011-10-01,192,80.64000000000001,10,2011,290.0,399.0,293.6666666666667
21519,2011-11-01,341,145.26999999999998,11,2011,192.0,290.0,293.6666666666667
21519,2011-12-01,37,15.95,12,2011,341.0,192.0,274.3333333333333
21520,2010-03-01,74,31.22,3,2010,15.0,86.0,47.0
21520,2010-04-01,60,24.48,4,2010,74.0,15.0,58.333333333333336
21520,2010-05-01,12,5.04,5,2010,60.0,74.0,49.666666666666664
21520,2010-06-01,7,5.949999999999999,6,2010,12.0,60.0,48.666666666666664
21520,2010-07-01,36,15.120000000000001,7,2010,7.0,12.0,26.333333333333332
21520,2010-09-01,49,21.009999999999998,9,2010,36.0,7.0,18.333333333333332
21520,2010-10-01,49,20.58,10,2010,49.0,36.0,30.666666666666668
21520,2010-11-01,25,10.93,11,2010,49.0,49.0,44.666666666666664
21520,2010-12-01,57,24.869999999999997,12,2010,25.0,49.0,41.0
21520,2011-01-01,112,48.43,1,2011,57.0,25.0,43.666666666666664
21520,2011-02-01,12,5.04,2,2011,112.0,57.0,64.66666666666667
21520,2011-03-01,48,20.16,3,2011,12.0,112.0,60.333333333333336
21520,2011-04-01,84,30.959999999999997,4,2011,48.0,12.0,57.333333333333336
21520,2011-05-01,26,11.74,5,2011,84.0,48.0,48.0
21520,2011-06-01,36,15.940000000000001,6,2011,26.0,84.0,52.666666666666664
21520,2011-07-01,13,5.87,7,2011,36.0,26.0,48.666666666666664
21520,2011-08-01,38,16.779999999999998,8,2011,13.0,36.0,25.0
21520,2011-09-01,36,15.120000000000001,9,2011,38.0,13.0,29.0
21520,2011-10-01,25,10.91,10,2011,36.0,38.0,29.0
21520,2011-11-01,14,6.7,11,2011,25.0,36.0,33.0
21520,2011-12-01,1,0.83,12,2011,14.0,25.0,25.0
21523,2010-03-01,248,1769.44,3,2010,233.0,283.0,291.0
21523,2010-04-01,270,1888.5400000000002,4,2010,248.0,233.0,254.66666666666666
21523,2010-05-01,150,1042.94,5,2010,270.0,248.0,250.33333333333334
21523,2010-06-01,317,2181.49,6,2010,150.0,270.0,222.66666666666666
21523,2010-07-01,416,2223.02,7,2010,317.0,150.0,245.66666666666666
21523,2010-08-01,758,4563.139999999999,8,2010,416.0,317.0,294.3333333333333
21523,2010-09-01,85,656.62,9,2010,758.0,416.0,497.0
21523,2010-10-01,177,1438.23,10,2010,85.0,758.0,419.6666666666667
21523,2010-11-01,376,2879.4900000000002,11,2010,177.0,85.0,340.0
21523,2010-12-01,204,1781.7300000000005,12,2010,376.0,177.0,212.66666666666666
21523,2011-01-01,144,1216.1800000000003,1,2011,204.0,376.0,252.33333333333334
21523,2011-02-01,127,1075.83,2,2011,144.0,204.0,241.33333333333334
21523,2011-03-01,153,1164.9099999999999,3,2011,127.0,144.0,158.33333333333334
21523,2011-04-01,78,591.94,4,2011,153.0,127.0,141.33333333333334
21523,2011-05-01,256,1618.2400000000002,5,2011,78.0,153.0,119.33333333333333
21523,2011-06-01,587,3000.57,6,2011,256.0,78.0,162.33333333333334
21523,2011-07-01,668,3617.0800000000004,7,2011,587.0,256.0,307.0
21523,2011-08-01,143,1109.6100000000001,8,2011,668.0,587.0,503.6666666666667
21523,2011-09-01,465,2962.2099999999996,9,2011,143.0,668.0,466.0
21523,2011-10-01,138,1123.52,10,2011,465.0,143.0,425.3333333333333
21523,2011-11-01,225,1847.73,11,2011,138.0,465.0,248.66666666666666
21523,2011-12-01,52,444.14000000000004,12,2011,225.0,138.0,276.0
21524,2010-03-01,390,2295.7799999999997,3,2010,785.0,333.0,469.6666666666667
21524,2010-04-01,303,2084.0299999999997,4,2010,390.0,785.0,502.6666666666667
21524,2010-05-01,155,1081.91,5,2010,303.0,390.0,492.6666666666667
21524,2010-06-01,175,1265.5500000000002,6,2010,155.0,303.0,282.6666666666667
21524,2010-07-01,179,1256.95,7,2010,175.0,155.0,211.0
21524,2010-08-01,263,1809.7800000000002,8,2010,179.0,175.0,169.66666666666666
21524,2010-09-01,183,1381.6800000000005,9,2010,263.0,179.0,205.66666666666666
21524,2010-10-01,177,1357.8900000000003,10,2010,183.0,263.0,208.33333333333334
21524,2010-11-01,268,2066.1900000000005,11,2010,177.0,183.0,207.66666666666666
21524,2010-12-01,153,1338.6600000000003,12,2010,268.0,177.0,209.33333333333334
21524,2011-01-01,154,1199.4,1,2011,153.0,268.0,199.33333333333334
21524,2011-02-01,65,548.5100000000002,2,2011,154.0,153.0,191.66666666666666
21524,2011-03-01,169,1328.47,3,2011,65.0,154.0,124.0
21524,2011-04-01,104,836.1999999999999,4,2011,169.0,65.0,129.33333333333334
21524,2011-05-01,130,1004.38,5,2011,104.0,169.0,112.66666666666667
21524,2011-06-01,83,634.57,6,2011,130.0,104.0,134.33333333333334
21524,2011-07-01,95,738.65,7,2011,83.0,130.0,105.66666666666667
21524,2011-08-01,156,1162.56,8,2011,95.0,83.0,102.66666666666667
21524,2011-09-01,356,2415.68,9,2011,156.0,95.0,111.33333333333333
21524,2011-10-01,92,758.5799999999999,10,2011,356.0,156.0,202.33333333333334
21524,2011-11-01,150,1226.47,11,2011,92.0,356.0,201.33333333333334
21524,2011-12-01,39,331.03000000000003,12,2011,150.0,92.0,199.33333333333334
21527,2010-03-01,166,1305.8800000000006,3,2010,167.0,212.0,228.33333333333334
21527,2010-04-01,223,1735.1200000000001,4,2010,166.0,167.0,181.66666666666666
21527,2010-05-01,127,1020.74,5,2010,223.0,166.0,185.33333333333334
21527,2010-06-01,358,2215.9800000000005,6,2010,127.0,223.0,172.0
21527,2010-07-01,268,1755.0400000000002,7,2010,358.0,127.0,236.0
21527,2010-08-01,257,1678.5300000000002,8,2010,268.0,358.0,251.0
21527,2010-09-01,137,1100.3600000000004,9,2010,257.0,268.0,294.3333333333333
21527,2010-10-01,265,1978.8400000000004,10,2010,137.0,257.0,220.66666666666666
21527,2010-11-01,245,1920.9600000000005,11,2010,265.0,137.0,219.66666666666666
21527,2010-12-01,150,1151.5,12,2010,245.0,265.0,215.66666666666666
21527,2011-01-01,94,742.7,1,2011,150.0,245.0,220.0
21527,2011-02-01,134,1043.02,2,2011,94.0,150.0,163.0
21527,2011-03-01,63,511.57,3,2011,134.0,94.0,126.0
21527,2011-04-01,1,7.95,4,2011,63.0,134.0,97.0
21527,2011-05-01,1,7.95,5,2011,1.0,63.0,66.0
21528,2010-03-01,32,238.88,3,2010,42.0,30.0,37.666666666666664
21528,2010-04-01,37,277.01,4,2010,32.0,42.0,34.666666666666664
21528,2010-05-01,54,339.29999999999995,5,2010,37.0,32.0,37.0
21528,2010-06-01,229,990.99,6,2010,54.0,37.0,41.0
21528,2010-07-01,94,575.3,7,2010,229.0,54.0,106.66666666666667
21528,2010-08-01,22,140.9,8,2010,94.0,229.0,125.66666666666667
21528,2010-09-01,35,332.31,9,2010,22.0,94.0,115.0
21528,2010-10-01,9,62.550000000000004,10,2010,35.0,22.0,50.333333333333336
21528,2010-11-01,41,280.81,11,2010,9.0,35.0,22.0
21528,2010-12-01,10,82.74000000000001,12,2010,41.0,9.0,28.333333333333332
21528,2011-01-01,14,129.84,1,2011,10.0,41.0,20.0
21528,2011-02-01,14,97.30000000000001,2,2011,14.0,10.0,21.666666666666668
21528,2011-03-01,3,24.850000000000005,3,2011,14.0,14.0,12.666666666666666
21528,2011-04-01,22,157.24,4,2011,3.0,14.0,10.333333333333334
21528,2011-05-01,16,123.88000000000001,5,2011,22.0,3.0,13.0
21528,2011-06-01,30,218.85999999999996,6,2011,16.0,22.0,13.666666666666666
21528,2011-07-01,34,213.1,7,2011,30.0,16.0,22.666666666666668
21528,2011-08-01,16,111.2,8,2011,34.0,30.0,26.666666666666668
21528,2011-09-01,9,75.23,9,2011,16.0,34.0,26.666666666666668
21528,2011-10-01,22,140.89999999999998,10,2011,9.0,16.0,19.666666666666668
21528,2011-11-01,10,75.84,11,2011,22.0,9.0,15.666666666666666
21528,2011-12-01,1,13.29,12,2011,10.0,22.0,13.666666666666666
21529,2010-03-01,80,279.30000000000007,3,2010,116.0,68.0,82.0
21529,2010-04-01,66,235.07999999999996,4,2010,80.0,116.0,88.0
21529,2010-05-01,42,151.74,5,2010,66.0,80.0,87.33333333333333
21529,2010-06-01,58,206.4,6,2010,42.0,66.0,62.666666666666664
21529,2010-07-01,-1,1.4699999999999989,7,2010,58.0,42.0,55.333333333333336
21529,2010-08-01,3,10.350000000000001,8,2010,-1.0,58.0,33.0
21529,2010-09-01,1,3.45,9,2010,3.0,-1.0,20.0
21530,2010-03-01,14,44.260000000000005,3,2010,16.0,2.0,10.666666666666666
21530,2010-04-01,12,35.400000000000006,4,2010,14.0,16.0,10.666666666666666
21530,2010-05-01,9,26.550000000000004,5,2010,12.0,14.0,14.0
21530,2010-06-01,8,23.6,6,2010,9.0,12.0,11.666666666666666
21530,2010-07-01,29,88.51000000000002,7,2010,8.0,9.0,9.666666666666666
21530,2010-08-01,22,57.7,8,2010,29.0,8.0,15.333333333333334
21530,2010-09-01,19,94.53000000000002,9,2010,22.0,29.0,19.666666666666668
21530,2010-10-01,2,5.9,10,2010,19.0,22.0,23.333333333333332
21530,2010-11-01,32,106.24000000000001,11,2010,2.0,19.0,14.333333333333334
21530,2010-12-01,5,23.63,12,2010,32.0,2.0,17.666666666666668
21530,2011-01-01,15,47.09,1,2011,5.0,32.0,13.0
21530,2011-02-01,15,44.25000000000001,2,2011,15.0,5.0,17.333333333333332
21530,2011-03-01,17,39.35000000000001,3,2011,15.0,15.0,11.666666666666666
21530,2011-04-01,125,98.75,4,2011,17.0,15.0,15.666666666666666
21530,2011-05-01,29,32.91,5,2011,125.0,17.0,52.333333333333336
21530,2011-06-01,112,90.98,6,2011,29.0,125.0,57.0
21530,2011-07-01,153,130.87000000000003,7,2011,112.0,29.0,88.66666666666667
21530,2011-08-01,26,30.54,8,2011,153.0,112.0,98.0
21530,2011-09-01,88,72.02000000000001,9,2011,26.0,153.0,97.0
21530,2011-10-01,47,37.129999999999995,10,2011,88.0,26.0,89.0
21530,2011-11-01,80,65.7,11,2011,47.0,88.0,53.666666666666664
21530,2011-12-01,4,8.16,12,2011,80.0,47.0,71.66666666666667
21531,2010-03-01,283,706.0599999999998,3,2010,210.0,250.0,205.0
21531,2010-04-01,182,457.56,4,2010,283.0,210.0,247.66666666666666
